# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20140405-20140505
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
558858,1,1,0,0.00
55887,1,1,0,0.00
55889,1,1,0,0.00
55890,1,1,0,0.00
558902,1,1,0,0.00
55892,1,1,0,0.00
55893,1,1,0,0.00
558949,1,1,0,0.00
558979,1,1,0,0.00
55902,1,1,0,0.00
55906,1,1,0,0.00
55911,1,1,0,0.00
55912,1,1,0,0.00
55913,1,1,0,0.00
55921,1,1,0,0.00
55923,1,1,0,0.00
559234,1,1,0,0.00
55927,1,1,0,0.00
559286,1,1,0,0.00
55929,1,1,0,0.00
55931,1,1,0,0.00
55932,1,1,0,0.00
559323,1,1,0,0.00
559343,1,1,0,0.00
55937,1,1,0,0.00
55938,1,1,0,0.00
559396,1,1,0,0.00
55941,1,1,0,0.00
559439,1,1,0,0.00
55944,1,1,0,0.00
5594436,1,1,0,0.00
559445,1,1,0,0.00
55946,1,1,0,0.00
5594610,1,1,0,0.00
55947,1,1,0,0.00
55948,1,1,0,0.00
559506,1,1,0,0.00
559512,1,1,0,0.00
55957,1,1,0,0.00
559576,1,1,0,0.00
559590,1,1,0,0.00
559594,1,1,0,0.00
559598,1,1,0,0.00
55961,1,1,0,0.00
559632,1,1,0,0.00
55965,1,1,0,0.00
559705,1,1,0,0.00
55971,1,1,0,0.00
55972,1,1,0,0.00
55976,1,1,0,0.00
559832,1,1,0,0.00
55984,1,1,0,0.00
55987,1,1,0,0.00
55989,1,1,0,0.00
55990,1,1,0,0.00
55992,1,1,0,0.00
559924,1,1,0,0.00
55994,1,1,0,0.00
559941,1,1,0,0.00
55996,1,1,0,0.00
560049,1,1,0,0.00
56005,1,1,0,0.00
56006,1,1,0,0.00
560069,1,1,0,0.00
560084,1,1,0,0.00
560098,1,1,0,0.00
560099,1,1,0,0.00
560166,1,1,0,0.00
56018,1,1,0,0.00
560182,1,1,0,0.00
56021,1,1,0,0.00
560283,1,1,0,0.00
560317,1,1,0,0.00
56032,1,1,0,0.00
56034,1,1,0,0.00
560349,1,1,0,0.00
560355,1,1,0,0.00
56038,1,1,0,0.00
5604328,1,1,0,0.00
560451,1,1,0,0.00
56047,1,1,0,0.00
560476,1,1,0,0.00
56048,1,1,0,0.00
56050,1,1,0,0.00
56051,1,1,0,0.00
56053,1,1,0,0.00
560547,1,1,0,0.00
560566,1,1,0,0.00
5605887,1,1,0,0.00
56059,1,1,0,0.00
560615,1,1,0,0.00
560619,1,1,0,0.00
560621,1,1,0,0.00
560633,1,1,0,0.00
56067,1,1,0,0.00
56068,1,1,0,0.00
560693,1,1,0,0.00
56071,1,1,0,0.00
560712,1,1,0,0.00
56074,1,1,0,0.00
56078,1,1,0,0.00
56082,1,1,0,0.00
560832,1,1,0,0.00
56084,1,1,0,0.00
560923,1,1,0,0.00
56093,1,1,0,0.00
560936,1,1,0,0.00
56094,1,1,0,0.00
56104,1,1,0,0.00
56107,1,1,0,0.00
561083,1,1,0,0.00
561098,1,1,0,0.00
56113,1,1,0,0.00
561146,1,1,0,0.00
561151,1,1,0,0.00
56118,1,1,0,0.00
56119,1,1,0,0.00
561238,1,1,0,0.00
56124,1,1,0,0.00
561272,1,1,0,0.00
56128,1,1,0,0.00
56129,1,1,0,0.00
561293,1,1,0,0.00
561298,1,1,0,0.00
561318,1,1,0,0.00
56131906,1,1,0,0.00
56132,1,1,0,0.00
56136,1,1,0,0.00
561368,1,1,0,0.00
561374,1,1,0,0.00
5614,1,1,0,0.00
56142,1,1,0,0.00
561427,1,1,0,0.00
56145,1,1,0,0.00
56153,1,1,0,0.00
561537,1,1,0,0.00
56155,1,1,0,0.00
561564,1,1,0,0.00
561570,1,1,0,0.00
56159,1,1,0,0.00
561705,1,1,0,0.00
561726,1,1,0,0.00
56174,1,1,0,0.00
561768,1,1,0,0.00
561784,1,1,0,0.00
561795,1,1,0,0.00
561813,1,1,0,0.00
561830,1,1,0,0.00
56185,1,1,0,0.00
561882,1,1,0,0.00
56190,1,1,0,0.00
56192,1,1,0,0.00
561924,1,1,0,0.00
56194,1,1,0,0.00
561950,1,1,0,0.00
56197,1,1,0,0.00
56198,1,1,0,0.00
56199,1,1,0,0.00
56201,1,1,0,0.00
562010,1,1,0,0.00
562035,1,1,0,0.00
562037,1,1,0,0.00
56205,1,1,0,0.00
562089,1,1,0,0.00
56209,1,1,0,0.00
56210,1,1,0,0.00
56211,1,1,0,0.00
56214,1,1,0,0.00
562219,1,1,0,0.00
56223,1,1,0,0.00
56224,1,1,0,0.00
562256,1,1,0,0.00
562259,1,1,0,0.00
56226,1,1,0,0.00
56231,1,1,0,0.00
56233,1,1,0,0.00
562337,1,1,0,0.00
56236,1,1,0,0.00
562364,1,1,0,0.00
562518,1,1,0,0.00
562528,1,1,0,0.00
56253,1,1,0,0.00
562531,1,1,0,0.00
562577,1,1,0,0.00
562581,1,1,0,0.00
56260,1,1,0,0.00
56263,1,1,0,0.00
56266,1,1,0,0.00
562668,1,1,0,0.00
56268,1,1,0,0.00
56270,1,1,0,0.00
56271,1,1,0,0.00
56272,1,1,0,0.00
562724,1,1,0,0.00
56274,1,1,0,0.00
56279,1,1,0,0.00
562822,1,1,0,0.00
562826,1,1,0,0.00
56283,1,1,0,0.00
562874,1,1,0,0.00
56290,1,1,0,0.00
56291,1,1,0,0.00
56292,1,1,0,0.00
562944,1,1,0,0.00
56295,1,1,0,0.00
56297,1,1,0,0.00
56298,1,1,0,0.00
563020,1,1,0,0.00
563029,1,1,0,0.00
56304,1,1,0,0.00
563056,1,1,0,0.00
563057,1,1,0,0.00
563066,1,1,0,0.00
56308,1,1,0,0.00
563088,1,1,0,0.00
563089,1,1,0,0.00
56311,1,1,0,0.00
563111,1,1,0,0.00
56312,1,1,0,0.00
563128,1,1,0,0.00
56314,1,1,0,0.00
5632079,1,1,0,0.00
563213,1,1,0,0.00
563227,1,1,0,0.00
563234,1,1,0,0.00
56324,1,1,0,0.00
56327,1,1,0,0.00
56332,1,1,0,0.00
56335,1,1,0,0.00
56339,1,1,0,0.00
56343,1,1,0,0.00
56347,1,1,0,0.00
56348,1,1,0,0.00
563484,1,1,0,0.00
56355,1,1,0,0.00
56358,1,1,0,0.00
56360,1,1,0,0.00
56361,1,1,0,0.00
563621,1,1,0,0.00
56367,1,1,0,0.00
56370,1,1,0,0.00
56372,1,1,0,0.00
563733,1,1,0,0.00
56374,1,1,0,0.00
563761,1,1,0,0.00
56377,1,1,0,0.00
56379,1,1,0,0.00
563832,1,1,0,0.00
563854,1,1,0,0.00
56388,1,1,0,0.00
56390,1,1,0,0.00
56391,1,1,0,0.00
5639384,1,1,0,0.00
563942,1,1,0,0.00
563959,1,1,0,0.00
56397,1,1,0,0.00
563976,1,1,0,0.00
56399,1,1,0,0.00
56404,1,1,0,0.00
564040,1,1,0,0.00
56405,1,1,0,0.00
564113,1,1,0,0.00
564147,1,1,0,0.00
56418,1,1,0,0.00
56419,1,1,0,0.00
56420,1,1,0,0.00
564214,1,1,0,0.00
564236,1,1,0,0.00
564248,1,1,0,0.00
56426,1,1,0,0.00
564278,1,1,0,0.00
5642882,1,1,0,0.00
56429232,1,1,0,0.00
564293,1,1,0,0.00
56437,1,1,0,0.00
56439,1,1,0,0.00
56440,1,1,0,0.00
564404,1,1,0,0.00
56443,1,1,0,0.00
564485,1,1,0,0.00
56449,1,1,0,0.00
56451,1,1,0,0.00
56454,1,1,0,0.00
56456,1,1,0,0.00
564566,1,1,0,0.00
56457,1,1,0,0.00
564580,1,1,0,0.00
56461,1,1,0,0.00
564621,1,1,0,0.00
56463,1,1,0,0.00
564643,1,1,0,0.00
56470,1,1,0,0.00
564714,1,1,0,0.00
5647175,1,1,0,0.00
564749,1,1,0,0.00
56476,1,1,0,0.00
56478,1,1,0,0.00
56480,1,1,0,0.00
564805,1,1,0,0.00
564832,1,1,0,0.00
56486,1,1,0,0.00
564869,1,1,0,0.00
56488,1,1,0,0.00
56489,1,1,0,0.00
56490,1,1,0,0.00
56492,1,1,0,0.00
56493,1,1,0,0.00
56494,1,1,0,0.00
56496,1,1,0,0.00
564990,1,1,0,0.00
565025,1,1,0,0.00
56510,1,1,0,0.00
56512,1,1,0,0.00
565156,1,1,0,0.00
56522,1,1,0,0.00
565230,1,1,0,0.00
565240,1,1,0,0.00
56527,1,1,0,0.00
565313,1,1,0,0.00
5653161,1,1,0,0.00
565334,1,1,0,0.00
56534,1,1,0,0.00
565391,1,1,0,0.00
56540,1,1,0,0.00
56541,1,1,0,0.00
565412,1,1,0,0.00
56545,1,1,0,0.00
56545443,1,1,0,0.00
565466,1,1,0,0.00
565532,1,1,0,0.00
56554,1,1,0,0.00
565570,1,1,0,0.00
565572,1,1,0,0.00
56558,1,1,0,0.00
5655989,1,1,0,0.00
565611,1,1,0,0.00
56562,1,1,0,0.00
56565,1,1,0,0.00
56566,1,1,0,0.00
56567,1,1,0,0.00
56569,1,1,0,0.00
56570,1,1,0,0.00
565725,1,1,0,0.00
56573,1,1,0,0.00
56577,1,1,0,0.00
565781,1,1,0,0.00
56579,1,1,0,0.00
565791,1,1,0,0.00
56582,1,1,0,0.00
56583,1,1,0,0.00
565833,1,1,0,0.00
565900,1,1,0,0.00
56593,1,1,0,0.00
565956,1,1,0,0.00
56596,1,1,0,0.00
56598,1,1,0,0.00
56599,1,1,0,0.00
56603,1,1,0,0.00
56606,1,1,0,0.00
566074,1,1,0,0.00
56610,1,1,0,0.00
566126,1,1,0,0.00
566132,1,1,0,0.00
56614,1,1,0,0.00
56616,1,1,0,0.00
56620,1,1,0,0.00
566201,1,1,0,0.00
56622,1,1,0,0.00
566267,1,1,0,0.00
56627330,1,1,0,0.00
56635,1,1,0,0.00
56641,1,1,0,0.00
566414,1,1,0,0.00
566449,1,1,0,0.00
56645,1,1,0,0.00
566450,1,1,0,0.00
56649,1,1,0,0.00
56650,1,1,0,0.00
56652,1,1,0,0.00
56654,1,1,0,0.00
566566,1,1,0,0.00
56659,1,1,0,0.00
56661,1,1,0,0.00
56663,1,1,0,0.00
566633,1,1,0,0.00
56664,1,1,0,0.00
566655,1,1,0,0.00
566662,1,1,0,0.00
56668,1,1,0,0.00
56669,1,1,0,0.00
566700,1,1,0,0.00
5667132,1,1,0,0.00
56676,1,1,0,0.00
56682,1,1,0,0.00
566831,1,1,0,0.00
566859,1,1,0,0.00
56687,1,1,0,0.00
5668884,1,1,0,0.00
56690,1,1,0,0.00
566936,1,1,0,0.00
566938,1,1,0,0.00
56695,1,1,0,0.00
566962,1,1,0,0.00
56699,1,1,0,0.00
5669951,1,1,0,0.00
567012,1,1,0,0.00
56705,1,1,0,0.00
56708,1,1,0,0.00
567098,1,1,0,0.00
567106,1,1,0,0.00
567146,1,1,0,0.00
56715,1,1,0,0.00
5671560,1,1,0,0.00
56716,1,1,0,0.00
567164,1,1,0,0.00
56719,1,1,0,0.00
56720,1,1,0,0.00
56722,1,1,0,0.00
56723,1,1,0,0.00
567241,1,1,0,0.00
56726,1,1,0,0.00
567278,1,1,0,0.00
56728,1,1,0,0.00
56729,1,1,0,0.00
56730,1,1,0,0.00
56732,1,1,0,0.00
56736,1,1,0,0.00
567363,1,1,0,0.00
56738,1,1,0,0.00
56739,1,1,0,0.00
567395,1,1,0,0.00
567401,1,1,0,0.00
56741,1,1,0,0.00
567421,1,1,0,0.00
56744,1,1,0,0.00
567443,1,1,0,0.00
567451,1,1,0,0.00
56746,1,1,0,0.00
567464,1,1,0,0.00
56750,1,1,0,0.00
567508,1,1,0,0.00
56752,1,1,0,0.00
567524,1,1,0,0.00
56758,1,1,0,0.00
56760,1,1,0,0.00
56761,1,1,0,0.00
567619,1,1,0,0.00
567627,1,1,0,0.00
567642,1,1,0,0.00
567673,1,1,0,0.00
56769,1,1,0,0.00
567715,1,1,0,0.00
56773,1,1,0,0.00
56775,1,1,0,0.00
56776,1,1,0,0.00
567787,1,1,0,0.00
567788,1,1,0,0.00
567830,1,1,0,0.00
567832,1,1,0,0.00
567848,1,1,0,0.00
567858,1,1,0,0.00
56786,1,1,0,0.00
56787,1,1,0,0.00
567877,1,1,0,0.00
567903,1,1,0,0.00
56790971,1,1,0,0.00
56797,1,1,0,0.00
56799,1,1,0,0.00
568009,1,1,0,0.00
56801,1,1,0,0.00
56807,1,1,0,0.00
568070,1,1,0,0.00
568074,1,1,0,0.00
568079,1,1,0,0.00
56811,1,1,0,0.00
56812,1,1,0,0.00
56813,1,1,0,0.00
56815,1,1,0,0.00
56817,1,1,0,0.00
56825,1,1,0,0.00
56826,1,1,0,0.00
568275,1,1,0,0.00
568292,1,1,0,0.00
5683043,1,1,0,0.00
568305,1,1,0,0.00
568320,1,1,0,0.00
568352,1,1,0,0.00
56837,1,1,0,0.00
56845,1,1,0,0.00
568469,1,1,0,0.00
568487,1,1,0,0.00
568556,1,1,0,0.00
56856,1,1,0,0.00
56859,1,1,0,0.00
568628,1,1,0,0.00
56864,1,1,0,0.00
56874,1,1,0,0.00
568765,1,1,0,0.00
56880,1,1,0,0.00
56882,1,1,0,0.00
56884,1,1,0,0.00
568854,1,1,0,0.00
56888,1,1,0,0.00
56895,1,1,0,0.00
5689509,1,1,0,0.00
56900,1,1,0,0.00
56903,1,1,0,0.00
56904,1,1,0,0.00
56906,1,1,0,0.00
56907,1,1,0,0.00
569077,1,1,0,0.00
56909,1,1,0,0.00
56912,1,1,0,0.00
56913,1,1,0,0.00
56915,1,1,0,0.00
569183,1,1,0,0.00
569221,1,1,0,0.00
56925,1,1,0,0.00
56926,1,1,0,0.00
569287,1,1,0,0.00
56932,1,1,0,0.00
56935,1,1,0,0.00
569352,1,1,0,0.00
569398,1,1,0,0.00
56940,1,1,0,0.00
56947,1,1,0,0.00
569472,1,1,0,0.00
56950,1,1,0,0.00
569501,1,1,0,0.00
56951,1,1,0,0.00
56953,1,1,0,0.00
56958,1,1,0,0.00
569597,1,1,0,0.00
569606,1,1,0,0.00
56962,1,1,0,0.00
569627,1,1,0,0.00
56966,1,1,0,0.00
56967,1,1,0,0.00
569688,1,1,0,0.00
56970,1,1,0,0.00
569700,1,1,0,0.00
56971,1,1,0,0.00
569725,1,1,0,0.00
569744,1,1,0,0.00
56975,1,1,0,0.00
569750,1,1,0,0.00
5697567,1,1,0,0.00
56979,1,1,0,0.00
569805,1,1,0,0.00
56982,1,1,0,0.00
569826,1,1,0,0.00
569831,1,1,0,0.00
56987,1,1,0,0.00
56989,1,1,0,0.00
56990,1,1,0,0.00
569912,1,1,0,0.00
56993014,1,1,0,0.00
569973,1,1,0,0.00
56998,1,1,0,0.00
57000,1,1,0,0.00
57002,1,1,0,0.00
570049,1,1,0,0.00
570053,1,1,0,0.00
570064,1,1,0,0.00
5700797,1,1,0,0.00
57015,1,1,0,0.00
57018,1,1,0,0.00
57020,1,1,0,0.00
570214,1,1,0,0.00
57022,1,1,0,0.00
57026,1,1,0,0.00
570266,1,1,0,0.00
570268,1,1,0,0.00
570269,1,1,0,0.00
57027,1,1,0,0.00
570287,1,1,0,0.00
57030,1,1,0,0.00
57031168,1,1,0,0.00
57033,1,1,0,0.00
57034,1,1,0,0.00
570377,1,1,0,0.00
57041,1,1,0,0.00
57043,1,1,0,0.00
57045,1,1,0,0.00
570457,1,1,0,0.00
57047,1,1,0,0.00
57049,1,1,0,0.00
570521,1,1,0,0.00
57053,1,1,0,0.00
57054,1,1,0,0.00
570567,1,1,0,0.00
57057,1,1,0,0.00
570571,1,1,0,0.00
57062,1,1,0,0.00
570630,1,1,0,0.00
570642,1,1,0,0.00
570647,1,1,0,0.00
5707,1,1,0,0.00
570706,1,1,0,0.00
57071,1,1,0,0.00
570716,1,1,0,0.00
57072,1,1,0,0.00
570735,1,1,0,0.00
570738,1,1,0,0.00
570739,1,1,0,0.00
57074,1,1,0,0.00
57076699,1,1,0,0.00
57081,1,1,0,0.00
57082,1,1,0,0.00
57089,1,1,0,0.00
570892,1,1,0,0.00
57091,1,1,0,0.00
570910,1,1,0,0.00
57092,1,1,0,0.00
57096,1,1,0,0.00
57097,1,1,0,0.00
5709772,1,1,0,0.00
57099,1,1,0,0.00
57101,1,1,0,0.00
571012,1,1,0,0.00
57102,1,1,0,0.00
571025,1,1,0,0.00
571061,1,1,0,0.00
57107,1,1,0,0.00
57108,1,1,0,0.00
57110,1,1,0,0.00
57111,1,1,0,0.00
57117,1,1,0,0.00
571205,1,1,0,0.00
571214,1,1,0,0.00
57124,1,1,0,0.00
571241,1,1,0,0.00
571256,1,1,0,0.00
57126,1,1,0,0.00
57131,1,1,0,0.00
571325,1,1,0,0.00
571346,1,1,0,0.00
57137,1,1,0,0.00
57138,1,1,0,0.00
571391,1,1,0,0.00
57142,1,1,0,0.00
57143,1,1,0,0.00
571471,1,1,0,0.00
571479,1,1,0,0.00
57149,1,1,0,0.00
571502,1,1,0,0.00
571505,1,1,0,0.00
5715113,1,1,0,0.00
57152,1,1,0,0.00
571524,1,1,0,0.00
571544,1,1,0,0.00
57155,1,1,0,0.00
571562,1,1,0,0.00
571567,1,1,0,0.00
57157,1,1,0,0.00
571574,1,1,0,0.00
57158,1,1,0,0.00
57162,1,1,0,0.00
57163,1,1,0,0.00
571631,1,1,0,0.00
571635,1,1,0,0.00
57164,1,1,0,0.00
5716459,1,1,0,0.00
57167,1,1,0,0.00
5716736,1,1,0,0.00
571689,1,1,0,0.00
571690,1,1,0,0.00
57170,1,1,0,0.00
57173,1,1,0,0.00
57174,1,1,0,0.00
57180,1,1,0,0.00
57181,1,1,0,0.00
57182,1,1,0,0.00
57183,1,1,0,0.00
57184,1,1,0,0.00
57187,1,1,0,0.00
571887,1,1,0,0.00
571902,1,1,0,0.00
571903,1,1,0,0.00
571916,1,1,0,0.00
57193,1,1,0,0.00
57194,1,1,0,0.00
571962,1,1,0,0.00
57198,1,1,0,0.00
57201,1,1,0,0.00
572037,1,1,0,0.00
57204,1,1,0,0.00
57205,1,1,0,0.00
572060,1,1,0,0.00
57209,1,1,0,0.00
57213,1,1,0,0.00
57215,1,1,0,0.00
57219,1,1,0,0.00
572196,1,1,0,0.00
57220,1,1,0,0.00
572215,1,1,0,0.00
572238,1,1,0,0.00
57226,1,1,0,0.00
57229,1,1,0,0.00
572306,1,1,0,0.00
57232,1,1,0,0.00
572324,1,1,0,0.00
57233,1,1,0,0.00
572331,1,1,0,0.00
57237,1,1,0,0.00
57239,1,1,0,0.00
572392,1,1,0,0.00
572398,1,1,0,0.00
57243,1,1,0,0.00
57250,1,1,0,0.00
572504,1,1,0,0.00
57258,1,1,0,0.00
57259,1,1,0,0.00
572603,1,1,0,0.00
5726286,1,1,0,0.00
57265,1,1,0,0.00
57267,1,1,0,0.00
572672,1,1,0,0.00
57268,1,1,0,0.00
572684,1,1,0,0.00
572702,1,1,0,0.00
57273,1,1,0,0.00
57274,1,1,0,0.00
57276,1,1,0,0.00
57278,1,1,0,0.00
572814,1,1,0,0.00
572844,1,1,0,0.00
57285,1,1,0,0.00
57286,1,1,0,0.00
5728645,1,1,0,0.00
57288,1,1,0,0.00
57290,1,1,0,0.00
57292,1,1,0,0.00
57293,1,1,0,0.00
572947,1,1,0,0.00
57296,1,1,0,0.00
572975,1,1,0,0.00
57298,1,1,0,0.00
57300,1,1,0,0.00
573001,1,1,0,0.00
57304,1,1,0,0.00
573057,1,1,0,0.00
57309,1,1,0,0.00
57310,1,1,0,0.00
57312,1,1,0,0.00
57316,1,1,0,0.00
57318,1,1,0,0.00
573202,1,1,0,0.00
57322,1,1,0,0.00
573221,1,1,0,0.00
57323,1,1,0,0.00
573239,1,1,0,0.00
573315,1,1,0,0.00
573320,1,1,0,0.00
57334,1,1,0,0.00
57336,1,1,0,0.00
573369,1,1,0,0.00
573374,1,1,0,0.00
573375,1,1,0,0.00
573393,1,1,0,0.00
57340,1,1,0,0.00
573402,1,1,0,0.00
57341,1,1,0,0.00
57342,1,1,0,0.00
57345,1,1,0,0.00
573474,1,1,0,0.00
57348,1,1,0,0.00
57350,1,1,0,0.00
57351,1,1,0,0.00
57354,1,1,0,0.00
573547,1,1,0,0.00
573567,1,1,0,0.00
573686,1,1,0,0.00
57370,1,1,0,0.00
57373,1,1,0,0.00
57376,1,1,0,0.00
573766,1,1,0,0.00
573768,1,1,0,0.00
57380,1,1,0,0.00
573812,1,1,0,0.00
57382,1,1,0,0.00
57383,1,1,0,0.00
57384,1,1,0,0.00
57387,1,1,0,0.00
573908,1,1,0,0.00
57394,1,1,0,0.00
57396,1,1,0,0.00
57398,1,1,0,0.00
573995,1,1,0,0.00
57400,1,1,0,0.00
574019,1,1,0,0.00
57405,1,1,0,0.00
57410,1,1,0,0.00
57412,1,1,0,0.00
57413,1,1,0,0.00
57414,1,1,0,0.00
57418,1,1,0,0.00
574230,1,1,0,0.00
574252,1,1,0,0.00
57427,1,1,0,0.00
57430,1,1,0,0.00
57431,1,1,0,0.00
57432,1,1,0,0.00
574322,1,1,0,0.00
5743352,1,1,0,0.00
57434,1,1,0,0.00
57435,1,1,0,0.00
57435542,1,1,0,0.00
57437,1,1,0,0.00
574392,1,1,0,0.00
574424,1,1,0,0.00
574426,1,1,0,0.00
574441,1,1,0,0.00
574448,1,1,0,0.00
574455,1,1,0,0.00
57448,1,1,0,0.00
574495,1,1,0,0.00
57450,1,1,0,0.00
574517,1,1,0,0.00
57456,1,1,0,0.00
57457,1,1,0,0.00
57458,1,1,0,0.00
574588,1,1,0,0.00
57461,1,1,0,0.00
57462,1,1,0,0.00
574639,1,1,0,0.00
57465751,1,1,0,0.00
57472,1,1,0,0.00
57476,1,1,0,0.00
57479,1,1,0,0.00
57481,1,1,0,0.00
574812,1,1,0,0.00
574820,1,1,0,0.00
574885,1,1,0,0.00
574901,1,1,0,0.00
57491,1,1,0,0.00
57492,1,1,0,0.00
574937,1,1,0,0.00
57494,1,1,0,0.00
57499,1,1,0,0.00
575040,1,1,0,0.00
57508,1,1,0,0.00
575088,1,1,0,0.00
57509,1,1,0,0.00
57517,1,1,0,0.00
575176,1,1,0,0.00
57522,1,1,0,0.00
57525,1,1,0,0.00
575266,1,1,0,0.00
575292,1,1,0,0.00
57530,1,1,0,0.00
575331,1,1,0,0.00
57535,1,1,0,0.00
575421,1,1,0,0.00
575469,1,1,0,0.00
575486,1,1,0,0.00
57550,1,1,0,0.00
575511,1,1,0,0.00
5755176,1,1,0,0.00
57552,1,1,0,0.00
57555,1,1,0,0.00
57562,1,1,0,0.00
57563,1,1,0,0.00
575683,1,1,0,0.00
575699,1,1,0,0.00
57570,1,1,0,0.00
57573,1,1,0,0.00
57575,1,1,0,0.00
57578,1,1,0,0.00
575784,1,1,0,0.00
5758291,1,1,0,0.00
57583,1,1,0,0.00
57584,1,1,0,0.00
575846,1,1,0,0.00
57585,1,1,0,0.00
57587,1,1,0,0.00
57588,1,1,0,0.00
57589,1,1,0,0.00
57590,1,1,0,0.00
575971,1,1,0,0.00
575985,1,1,0,0.00
57600,1,1,0,0.00
576004,1,1,0,0.00
576011,1,1,0,0.00
576072,1,1,0,0.00
576089,1,1,0,0.00
57610,1,1,0,0.00
576124,1,1,0,0.00
57614,1,1,0,0.00
576192,1,1,0,0.00
57620,1,1,0,0.00
576259,1,1,0,0.00
576266,1,1,0,0.00
57628,1,1,0,0.00
57629,1,1,0,0.00
576294,1,1,0,0.00
57630,1,1,0,0.00
576312,1,1,0,0.00
576362,1,1,0,0.00
57637,1,1,0,0.00
5764,1,1,0,0.00
57642,1,1,0,0.00
576425,1,1,0,0.00
57643,1,1,0,0.00
5764363,1,1,0,0.00
576450,1,1,0,0.00
57646,1,1,0,0.00
57649,1,1,0,0.00
576497,1,1,0,0.00
57653,1,1,0,0.00
576550,1,1,0,0.00
57656,1,1,0,0.00
576576,1,1,0,0.00
57661,1,1,0,0.00
57662,1,1,0,0.00
57664,1,1,0,0.00
57665,1,1,0,0.00
57666,1,1,0,0.00
576664,1,1,0,0.00
57667,1,1,0,0.00
57678,1,1,0,0.00
57680,1,1,0,0.00
57681,1,1,0,0.00
57684,1,1,0,0.00
576876,1,1,0,0.00
576896,1,1,0,0.00
57690,1,1,0,0.00
576914,1,1,0,0.00
57695,1,1,0,0.00
576973,1,1,0,0.00
